뼈	턱뼈	4.17
곡식	밀알	3.75
방탕아	인체	4.28
집	복도	3.73
집	회랑	3.73
하느님	귀신	7.3
하느님	유령	7.3
하느님	혼신	7.3
하늘	귀신	7.3
하늘	유령	7.3
하늘	혼신	7.3
능력	역량	7.62
능력	적성	7.62
역량	역량	7.62
역량	적성	7.62
풍부함	충분함	8.97
풍부함	풍부함	8.97
풍부함	풍성함	8.97
풍성함	충분함	8.97
풍성함	풍부함	8.97
풍성함	풍성함	8.97
소파	의자	6.67
벽	벽돌장	4.68
틀	간	6.15
힘	파워	7.07
힘	힘	7.07
익은말	토의	5.48
대역	퍼레이드	3.92
배	요부	5.9
배	허리	5.9
복부	요부	5.9
복부	허리	5.9
구름	폭풍	5.6
환희	자부심	5.0
환희	프라이드	5.0
소음	수포음	6.17
잡음	수포음	6.17
비	엷은_안개	5.97
맥주	음료	5.42
비어	음료	5.42
사람	후원자	3.92
인간	후원자	3.92
인류	후원자	3.92
사과	분비액	2.88
이해력	논리	6.5
이해력	논법	6.5
통신	언어	7.47
밍크모피	모피	6.83
오합지졸	무리	7.85
물가	해변	8.83
물가	해안가	8.83
전도선	코드	7.62
새고기	칠면조고기	6.58
역량	능력	7.5
적성	능력	7.5
구름	연무	7.32
저녁	끼니	7.53
저녁밥	끼니	7.53
스탠드바	우리	2.8
스탠드바	장	2.8
물	염	1.3
지각력	직감	7.68
지각력	직관	7.68
상황	상태	6.58
푼수	상태	6.58
형편	상태	6.58
죄	절도죄	7.53
유행	패션	8.5
경계선	경계선	9.08
경계선	경계선안쪽	9.08
배모양소스그릇	궤도차	2.37
샌드위치	점심밥	6.3
신부	황녀	2.8
여주인공	주인공	8.78
궤도차	계량기	1.13
궤도차	계측기	1.13
곤충류	벌	6.07
미물	개인	3.05
미물	사람	3.05
미물	인간	3.05
삼	초본	6.5
삼	풀	6.5
층	병원	0.92
켜	병원	0.92
궁둥이	혀	4.52
엉덩이	혀	4.52
자기디스크	컴퓨터	3.2
그래프	각도	3.33
그라스	이끼	5.0
물고기_떼	법률	1.13
어머니	보호자	6.5
치열교정의사	치의	8.27
알코올	위스키	7.27
주정음료	위스키	7.27
입	치상돌기	6.3
조식	베이컨	4.37
화장실	침실	3.4
접시	사발	5.23
고기	베이컨	5.8
공기	헬륨	3.63
대기	헬륨	3.63
행위자	고용주	5.37
행위자	고용주	5.37
동체	가슴	4.45
몸통	가슴	4.45
성자	아버지	3.82
본질	외과학	1.08
중심	외과학	1.08
핵심	외과학	1.08
여자	지기지우	1.98
사람	원로	4.83
인간	원로	4.83
인류	원로	4.83
해변	섬	5.6
이야기	주제	5.0
이야기	테마	5.0
이야기	화제	5.0
게임	장난	3.42
게임	장난질	3.42
주말	주일	4.0
짝	짝	8.33
콤비	짝	8.33
여성	아내	5.72
여성	안	5.72
여성	처	5.72
여자	아내	5.72
여자	안	5.72
여자	처	5.72
양	축우	4.77
지갑	자루	8.33
지갑	주머니	8.33
천장	주교좌성당	2.42
콩	커피콩	5.15
제재목	종이	2.88
윗면	겉면	1.9
윗면	외면	1.9
윗면	표면	1.9
죄	사기	5.65
괴로움	손상	5.38
괴로움	외상	5.38
아픔	손상	5.38
아픔	외상	5.38
애인	일행	5.97
연인	일행	5.97
초저녁	땅거미	7.78
초저녁	황혼	7.78
초저녁	황혼기	7.78
원로	여아	2.62
포도주	증류주	7.85
암소	염소	2.93
믿음	여론	7.7
확신	여론	7.7
세계	착각	1.42
세상	착각	1.42
의정서	계약	9.02
부	빈곤	1.27
유산	빈곤	1.27
우연	비상	4.93
우연	비상사태	4.93
충돌	정복	7.22
지인	선생	2.62
지인	선생님	2.62
병	감염됨	6.9
질병	감염됨	6.9
게임	익살	2.32
동지	아들	3.48
동지	아들자식	3.48
큰어머니	조카	3.1
노동자	기공	4.92
의사	치열교정의사	5.58
오크	단풍나무재목	6.03
벌	여왕벌	3.27
궤도차	자전거	3.47
목적	추구	5.83
목표	추구	5.83
팔월	역월	5.53
미군	팀	5.08
구름	날	4.87
구름	일기	4.87
의사	박사	8.88
협곡	골	6.75
강	골	1.67
태양	하늘	2.27
과녁	화살표	3.25
표적	화살표	3.25
초콜릿	파이	2.27
배경	형세	7.85
판결이유	선택	5.43
리듬	선율	6.12
창자	신경	4.93
자전주기	초기	5.47
자전주기	초창기	5.47
축우	육우	7.03
의사	대학교수	4.65
팔소매	줄	3.65
방	온실	3.33
방	욕실	3.33
법인체	업체	9.02
장난	풋볼	1.97
장난질	풋볼	1.97
언덕	절벽	4.28
뼈	족관절	3.82
사과	캔디	2.08
보조자	하녀	5.58
리더	코치	7.27
레몬	차나무	1.6
벌	개미	2.78
농구공	야구공	4.92
벼	콩	2.72
침대	가구	6.08
강렬한_감정	정열	7.72
무정부	대혼란	7.93
무정부	혼돈	7.93
죄	경죄	7.12
기계	엔진	5.58
해변	바다	4.68
해변	해	4.68
앨리	볼	1.53
앨리	옥외경기장	1.53
단지	병	7.83
전투력	능력	5.28
전투력	역량	5.28
기타	북	3.78
느낌	생각	5.7
인상	생각	5.7
상식	샐러드	2.98
어머니	아내	3.02
어머니	안	3.02
어머니	처	3.02
아빠	어머니	3.55
선장	선원	5.0
미터	야드	5.6
맥주	샴페인	4.45
비어	샴페인	4.45
모터	배모양소스그릇	2.57
회로판	전교	1.97
과학론	심리학	4.92
죄인	성인	1.6
죄인	성자	1.6
파멸	건설업	0.98
무리	패거리	7.42
해변	암초	3.77
사람	어린애_같은_사람	4.13
인간	어린애_같은_사람	4.13
인류	어린애_같은_사람	4.13
빵	치즈	1.95
넘버원	성공인	8.73
대가	성공인	8.73
챔피언	성공인	8.73
천재	성공인	8.73
축제	식	7.72
축제	예	7.72
축제	의전	7.72
페스티벌	식	7.72
페스티벌	예	7.72
페스티벌	의전	7.72
메뉴	회칙	3.62
킹	황녀	3.27
부	명성	6.07
유산	명성	6.07
지구력	힘	6.58
위험	위험요소	8.78
인류	공제조합	3.13
선생	원조자	4.28
선생	후원자	4.28
선생님	원조자	4.28
선생님	후원자	4.28
동체	배	3.93
동체	복부	3.93
몸통	배	3.93
몸통	복부	3.93
이해력	기술	5.35
여행	유혹	4.72
신_같은_사람	사냥감	1.23
동지	개인	0.97
동지	사람	0.97
동지	인간	0.97
반대자	적수	9.05
상대자	적수	9.05
죽음	지각격변	4.13
거인	귀신	6.95
대인	귀신	6.95
자전주기	오전	4.87
사람	승리자	1.9
인간	승리자	1.9
인류	승리자	1.9
지인	남자	3.88
지인	소년	3.88
지인	청년	3.88
지인	총각	3.88
노래	이야기	3.97
새소리	이야기	3.97
빛살	햇빛	6.83
선	햇빛	6.83
남자	정력가	5.83
소년	정력가	5.83
청년	정력가	5.83
총각	정력가	5.83
우유부단한_사람	라이스	1.43
박스	승강타	1.32
상자	승강타	1.32
통	승강타	1.32
함	승강타	1.32
버터	감자	1.22
플랫	가구	1.28
호수	소택지	4.92
샐러드	초	1.13
꽃	알뿌리	4.48
구름	엷은_안개	6.67
동물을_모는_사람	항공사	6.28
정당	꿀	5.13
동체	어깨	2.88
몸통	어깨	2.88
생각	심상	3.55
생각	표상	3.55
원로	동지	4.2
위성	혹성	5.87
공	차림새	2.32
난간	벽	5.22
난간	울타리	5.22
방	층	2.35
방	켜	2.35
꽃	관목	4.25
뼈	무릎	4.17
팔소매	옷의_무릎	2.75
밑바닥	겉면	2.63
밑바닥	외면	2.63
밑바닥	표면	2.63
하면	겉면	2.63
하면	외면	2.63
하면	표면	2.63
맥관	정맥	5.15
고양이	집토끼	2.37
고기	샌드위치	2.35
느낌	개념	5.08
인상	개념	5.08
이해력	통찰	5.9
원호	취미	7.22
자세	신뢰	4.35
자세	신뢰관계	4.35
자세	신용	4.35
태도	신뢰	4.35
태도	신뢰관계	4.35
태도	신용	4.35
폼	신뢰	4.35
폼	신뢰관계	4.35
폼	신용	4.35
정의로움	정의	7.05
줄거리	계약	1.45
깊이	규모	6.12
성공인	후보자	2.78
생일	일자	5.08
탄생일	일자	5.08
사용료	지불금	7.15
성서	찬송가	5.15
출구	출입문	5.5
사람	감시원	3.25
인간	감시원	3.25
인류	감시원	3.25
측랑	홀	6.35
위스키	진	6.28
조직원	본질	3.4
조직원	중심	3.4
조직원	핵심	3.4
유화채료	밍크모피	1.23
층	갑판모양포치	5.55
상한	하한	2.62
방	입회장	1.67
장난감사륜차	유모차	7.7
궤도차	객차	5.13
팔꿈치	족관절	3.13
부	저명	4.02
유산	저명	4.02
낙담	부끄럼	4.77
낙담	수치심	4.77
관리조직	경영진	7.25
통신	좌담	8.02
오염	분위기	4.25
오염	빛	4.25
환경오염	분위기	4.25
환경오염	빛	4.25
해부학	생물학	5.33
대학	전문직단체	3.12
기록	주제	2.07
기록	테마	2.07
기록	화제	2.07
공식	방정식	7.95
규정집	자료	5.0
규정집	정보	5.0
소년	파트너	1.9
하늘	만물	4.68
주민	사람들	7.68
대학	동창생	4.13
족장	시장	4.85
랍비	사제	7.62
미터	인치	5.08
폴리에스테르섬유	무명	5.63
변호사	도박물주	1.88
피들	악기	6.58
캠프	오막살이	4.2
화분	장치	2.53
리넨	직물	7.47
리넨	피륙	7.47
위스키	샴페인	5.33
여아	자식	5.38
방갈로	오막살이	7.72
조류	암새	7.03
일몰	초저녁	5.98
이슬비	비	9.17
대인	어린애_같은_사람	2.22
어른	어린애_같은_사람	2.22
목탄	탄	7.63
숯	탄	7.63
동체	가시	4.78
몸통	가시	4.78
로그	나무빔	8.05
스푼	컵	2.02
견고함	뻔뻔함	3.13
단단함	뻔뻔함	3.13
남자	장부	5.32
뼈	목	2.53
욕구좌절	성	6.5
강	바다	5.72
강	해	5.72
단체	사회	5.23
클럽	사회	5.23
회	사회	5.23
반사상	영상물	7.27
왕자	킹	5.92
눈	날	5.48
눈	일기	5.48
민중	일단	2.2
민중	일행	2.2
소년	동지	6.67
선조	그라스	3.55
이맛전	눈	3.82
물질	방울	2.1
재물	방울	2.1
물질	다이아몬드	3.42
재물	다이아몬드	3.42
교통기관	버스	6.47
택시	고물_자동차	5.6
케이블	다리	0.95
케이블카	다리	0.95
노력	노고	4.45
애씀	노고	4.45
사실	통찰	4.77
책임	운영	3.97
암	병	7.93
암	질병	7.93
단어	신문용지	2.47
작곡가	필자	6.58
연기자	가수	4.52
연기자	소리쟁이	4.52
피난처	오두막	6.47
피신처	오두막	6.47
화장실	취사장	3.1
오막살이	오두막	6.53
방	취사장	1.67
가치	느낌	7.07
가치	인상	7.07
지혜	이해력	7.47
무학	이해력	1.5
부지	이해력	1.5
행복감	운명	2.38
행복감	운수	2.38
행복감	팔자	2.38
생각	윤곽	6.75
기분	강렬한_감정	8.12
행복감	태평	6.03
행복감	평온	6.03
행복감	평정	6.03
절망	비참	7.22
논리	산수	3.97
논리학	산수	3.97
부인	신앙고백	1.03
줄거리	비난	5.08
줄거리	비평	5.08
적개심	적의	8.48
적개심	혐오감	8.48
히스테리	당황	6.33
화학	지론	3.17
공판	평결	3.33
안락	안전	5.8
편안	안전	5.8
자신	자아	3.12
시각	인지	6.88
시각	지각	6.88
시대	십_년간	5.4
전기	거짓말	1.38
토의	논쟁	5.48
토의	논전	5.48
법체계	기호	6.03
법체계	상징	6.03
법체계	심벌	6.03
위험	병	3.0
사고	비극	5.9
사고	참화	5.9
사고	흉변	5.9
여행	여행	8.88
활동	배변	7.15
수다	뉴스	5.22
잡담	뉴스	5.22
아버지	하느님	3.57
행동	방침	5.45
흥분	병	7.65
흥분	질병	7.65
항행	비행	8.18
게임	액션	4.85
알갱이	바람	3.05
입자	바람	3.05
가족	나라	2.58
한집안	나라	2.58
성서	문헌	4.77
대인	보호자	6.9
어른	보호자	6.9
신문용지	자료	5.65
신문용지	정보	5.65
통신	티브이	5.6
친사촌	큰아버지	4.63
남자	파트너	3.57
소년	파트너	3.57
청년	파트너	3.57
총각	파트너	3.57
구역	구석	2.07
발라드	노래	7.53
벽	장식품	2.62
단어	면	2.92
단어	페이지	2.92
탁아모	과학자	2.08
정치인	의장	7.38
의장	시장	5.68
편	에세이	4.72
사람	전사	4.72
인간	전사	4.72
인류	전사	4.72
조목	일기	6.18
항목	일기	6.18
조식	저녁	4.4
조식	저녁밥	4.4
패거리	퍼레이드	3.93
현문	복도	6.75
선생	랍비	4.37
선생님	랍비	4.37
엉덩이	입술	1.43
히프	입술	1.43
편	조목	5.43
편	항목	5.43
방	감방	4.58
여아	자식	4.17
팔다리	다리	6.9
간	허파	2.7
교실	복도	2.0
궤도차	승강타	1.03
침대	정신과치료용침대	3.42
의복	막	5.35
콩팥	틀	6.17
사과	소스	1.43
닭고기	스테이크용고기	3.73
궤도차	타이츠	0.87
담배	지궐련	7.5
학자	대학교수	1.95
아기	여아	5.0
젖먹이	여아	5.0
관형	엽궐련	6.03
유액	즙	4.05
박스	엽궐련	1.25
플랫	호텔	3.33
꽃받침	구과	3.17
말	들소	3.02
구두목	노즐	2.8
뼈	치아	4.17
뼈	팔꿈치	3.78
베이컨	콩	1.22
컵	단지	5.13
근거	사실	7.3
증거	사실	7.3
관직	출연계약	6.75
생일	해	1.67
암호	꼬투리	2.53
암호	실마리	2.53
암호	열쇠	2.53
발생인	창조자	8.02
알갱이	탄소지	3.1
입자	탄소지	3.1
대주교	감독	7.05
대주교	비숍	7.05
편지	절	4.0
페이지	절	3.03
첨탑	채플	7.08
근조직	뼈	3.65
근육	혀	5.0
소년	사병	2.15
배	배	8.13
배	복부	8.13
남자	숙녀	3.33
소년	숙녀	3.33
청년	숙녀	3.33
총각	숙녀	3.33
침대	의자	3.5
의복	커버	5.15
포	단도	3.65
주석	쇠붙이	5.63
젖병	용기	7.93
스튜용닭고기	칠면조고기	6.13
고기	빵	1.67
팔	뼈	3.83
사과	레몬	4.05
임무	사업	8.7
저녁	초기	2.95
저녁	초창기	2.95
정찬	수프	3.72
새끼	황소자리태생	4.93
눈	폭풍	4.8
네일	핸드	3.42
장작받침쇠	목마	2.38
팔	목	1.58
공	권투장갑	1.75
인플루엔자	흥분	6.08
사용료	품삯	3.72
뻔뻔함	마음	3.88
뻔뻔함	맘	3.88
뻔뻔함	머리	3.88
뻔뻔함	정신	3.88
짐승	미물	7.83
정찬	우유부단한_사람	2.85
미스	처녀	2.93
아가씨	처녀	2.93
처녀	처녀	2.93
자식	아들	5.75
자식	아들자식	5.75
알코올	포도주	7.42
주정음료	포도주	7.42
노즐	주둥이	3.73
찻길	궤도차	2.38
나팔형입구	집	2.2
박스	모자	1.3
믿음	느낌	5.95
믿음	인상	5.95
확신	느낌	5.95
확신	인상	5.95
선입관	느낌	5.6
선입관	인상	5.6
편견	느낌	5.6
편견	인상	5.6
주목	인식	8.73
주의	인식	8.73
성	기분	4.1
고상함	기품	5.72
우아함	기품	5.72
아름다움	수명	1.58
아름다움	연령	1.58
편	리포트	2.58
지인	어머니	2.53
생활소	철	5.55
케이블	제조장	2.75
케이블카	제조장	2.75
의정서	조건	2.45
산수	리듬	2.35
성공인	현존	1.08
믿음	개화기	0.4
믿음	절정	0.4
믿음	절정기	0.4
확신	개화기	0.4
확신	절정	0.4
확신	절정기	0.4
성공인	골	3.23
선택	성질	0.98
선택	특질	0.98
찬송가	정복	0.68
지구력	패	0.4
옥사	선택	1.08
상태	소년	0.48
개화기	지구력	0.4
절정	지구력	0.4
절정기	지구력	0.4
곤경	하나	0.3
곤경	합치	0.3
박사	기분	0.48
공제조합	집	0.68
사업	여성	0.68
사업	여성계	0.68
공제조합	야구공	0.88
센트	치수	0.4
존재감	문	0.48
사업	찻길	0.48
공업용액	세기	0.4
사업	기울	0.68
사업	짚	0.68
섬	사업	0.3
저녁	시절	0.48
저녁	장	0.48
상식	사과	1.18
센트	아내	0.58
센트	안	0.58
센트	처	0.58
시절	막바지	0.3
시절	말단	0.3
시절	말미	0.3
장	막바지	0.3
장	말단	0.3
장	말미	0.3
코스	배	0.58
코스	복부	0.58
찬송가	기울	0.4
찬송가	짚	0.4
치의	대령	0.4
아내	기울	0.4
아내	짚	0.4
안	기울	0.4
안	짚	0.4
처	기울	0.4
처	짚	0.4
공동	아내	0.68
공동	안	0.68
공동	처	0.68
학생	의장	0.78
온실	아내	0.48
온실	안	0.48
온실	처	0.48
욕실	아내	0.48
욕실	안	0.48
욕실	처	0.48
민중	센트	0.48
화학식	로그	1.77
여자	모피의류	0.58
사과	생동감	0.58
예포	처음	1.18
예포	초기	1.18
곡분	구두의_장심부분	0.98
카메라	의장	0.48
공업용액	패	0.68
배	시맥	2.35
복부	시맥	2.35
포	모피의류	0.3
소파	야구공	0.88
행위자	카메라	0.68
갑판모양포치	마우스	0.48
라이스	소년	0.4
민중	예포	0.68
절벽	궁둥이	0.3
족관절	창구	0.3
황녀	섬	0.3
용기	마우스	0.3
장난감사륜차	용기	2.65
민중	풍선	0.48
온실	풍선	0.4
욕실	풍선	0.4
배	침실	0.4
복부	침실	0.4
자전거	침실	0.4
로그	탕	0.4
사발모양	꼬리	0.48
